parmseq,zOutcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,mlog10p
1, zgalnt3 ,576,AD_PGS,,0.01,0.00501855,38489,1.1648486,2.40E-01,0,0.02,0.05,0.00003418,0,0.51828741,0,0.285429341
1, zdars1 ,405,AD_PGS,,0.01,0.0050036,38855,1.1603472,2.50E-01,0,0.02,0.05,0.00003418,0,0.52141026,0,0.282820427
1, zlilrb5 ,841,AD_PGS,,-0.01,0.00494169,39702,-1.1552462,2.50E-01,-0.02,0,0.05,0.00003418,0,0.52506362,0,0.279788072
1, zaprt ,82,AD_PGS,,0.01,0.00498015,38850,1.1536321,2.50E-01,0,0.02,0.05,0.00003418,0,0.52529818,0,0.279594104
1, zmvk ,936,AD_PGS,,-0.01,0.00497006,38489,-1.1528709,2.50E-01,-0.02,0,0.05,0.00003418,0,0.52529818,0,0.279594104
1, zccl11 ,172,AD_PGS,,-0.01,0.00487503,39637,-1.1523493,2.50E-01,-0.02,0,0.05,0.00003418,0,0.52529818,0,0.279594104
1, zglo1 ,602,AD_PGS,,0.01,0.00498808,38485,1.1487279,2.50E-01,0,0.02,0.05,0.00003418,0,0.5276806,0,0.277628872
1, zvasn ,1424,AD_PGS,,-0.01,0.00500714,38609,-1.1463196,2.50E-01,-0.02,0,0.05,0.00003418,0,0.52824913,0,0.27716121
1, ztarbp2 ,1320,AD_PGS,,0.01,0.00503763,38310,1.1456805,2.50E-01,0,0.02,0.05,0.00003418,0,0.52824913,0,0.27716121
1, zmad1l1 ,869,AD_PGS,,-0.01,0.00494889,38787,-1.145453,2.50E-01,-0.02,0,0.05,0.00003418,0,0.52824913,0,0.27716121
1, zcrh ,354,AD_PGS,,0.01,0.00501684,38231,1.1399999,2.50E-01,0,0.02,0.05,0.00003418,0,0.53180176,0,0.27425023
1, zdraxin ,446,AD_PGS,,-0.01,0.00489541,38914,-1.1396225,2.50E-01,-0.02,0,0.05,0.00003418,0,0.53180176,0,0.27425023
1, zclstn1 ,316,AD_PGS,,-0.01,0.0050337,38310,-1.1370878,2.60E-01,-0.02,0,0.05,0.00003418,0,0.53325135,0,0.273068036
1, zscg2 ,1194,AD_PGS,,-0.01,0.00492912,39353,-1.1358554,2.60E-01,-0.02,0,0.05,0.00003418,0,0.53356567,0,0.272812121
1, zdpp6 ,442,AD_PGS,,0.01,0.0048139,39040,1.1340983,2.60E-01,0,0.01,0.05,0.00003418,0,0.53433899,0,0.272183135
1, zcd4 ,228,AD_PGS,,-0.01,0.00495375,39070,-1.1310486,2.60E-01,-0.02,0,0.05,0.00003418,0,0.53624266,0,0.270638639
1, zegfl7 ,465,AD_PGS,,-0.01,0.00495428,38298,-1.129978,2.60E-01,-0.02,0,0.05,0.00003418,0,0.53641791,0,0.27049673
1, zklk11 ,791,AD_PGS,,0.01,0.0049317,38963,1.1286143,2.60E-01,0,0.02,0.05,0.00003418,0,0.53684954,0,0.270147415
1, zccl23 ,184,AD_PGS,,-0.01,0.00481333,39385,-1.125574,2.60E-01,-0.01,0,0.05,0.00003418,0,0.53828135,0,0.268990667
1, zmia ,906,AD_PGS,,0.01,0.00491588,39336,1.1252397,2.60E-01,0,0.02,0.05,0.00003418,0,0.53828135,0,0.268990667
1, zirak1 ,756,AD_PGS,,0.01,0.00501697,38489,1.1230018,2.60E-01,0,0.02,0.05,0.00003418,0,0.53948125,0,0.268023645
1, zmsmb ,929,AD_PGS,,0.01,0.00469201,39139,1.1206059,2.60E-01,0,0.01,0.05,0.00003418,0,0.54082068,0,0.26694671
1, zcxcl1 ,389,AD_PGS,,-0.01,0.00493678,39157,-1.1173949,2.60E-01,-0.02,0,0.05,0.00003418,0,0.54188387,0,0.266093776
1, zlat2 ,816,AD_PGS,,0.01,0.00497703,39040,1.1173362,2.60E-01,0,0.02,0.05,0.00003418,0,0.54188387,0,0.266093776
1, zprdx6 ,1096,AD_PGS,,0.01,0.00496601,39534,1.1167929,2.60E-01,0,0.02,0.05,0.00003418,0,0.54188387,0,0.266093776
1, zcpe ,344,AD_PGS,,0.01,0.00498664,39217,1.1143123,2.70E-01,0,0.02,0.05,0.00003418,0,0.54296194,0,0.265230612
1, zscarb1 ,1190,AD_PGS,,-0.01,0.00505273,38310,-1.1134275,2.70E-01,-0.02,0,0.05,0.00003418,0,0.54296194,0,0.265230612
1, ztpsab1 ,1398,AD_PGS,,-0.01,0.00494326,39567,-1.1129691,2.70E-01,-0.02,0,0.05,0.00003418,0,0.54296194,0,0.265230612
1, zmavs ,883,AD_PGS,,0.01,0.00502643,38298,1.1099666,2.70E-01,0,0.02,0.05,0.00003418,0,0.54484078,0,0.263730394
1, zdsg3 ,450,AD_PGS,,0.01,0.00472304,39397,1.1051953,2.70E-01,0,0.01,0.05,0.00003418,0,0.54828212,0,0.260995917
1, zcdon ,265,AD_PGS,,-0.01,0.00493666,39259,-1.1009449,2.70E-01,-0.02,0,0.05,0.00003418,0,0.55127509,0,0.258631631
1, zccl20 ,181,AD_PGS,,-0.01,0.00493137,39637,-1.0996214,2.70E-01,-0.02,0,0.05,0.00003418,0,0.55132397,0,0.258593125
1, zwnt9a ,1454,AD_PGS,,0.01,0.00477041,38489,1.0991601,2.70E-01,0,0.01,0.05,0.00003418,0,0.55132397,0,0.258593125
1, zclec7a ,310,AD_PGS,,-0.01,0.00493831,39637,-1.0942371,2.70E-01,-0.02,0,0.05,0.00003418,0,0.5549221,0,0.255767979
1, zmphosph8 ,923,AD_PGS,,0.01,0.00502772,38485,1.0914432,2.80E-01,0,0.02,0.05,0.00003418,0,0.55663761,0,0.254427453
1, zmdk ,889,AD_PGS,,-0.01,0.00493148,39225,-1.089194,2.80E-01,-0.02,0,0.05,0.00003418,0,0.55786986,0,0.253467102
1, zaoc1 ,74,AD_PGS,,-0.01,0.00503448,38489,-1.0868354,2.80E-01,-0.02,0,0.05,0.00003418,0,0.55920171,0,0.252431509
1, zfut8 ,569,AD_PGS,,0.01,0.00498857,38914,1.0815917,2.80E-01,0,0.02,0.05,0.00003418,0,0.56311538,0,0.249402611
1, zil4r ,739,AD_PGS,,-0.01,0.00490987,39136,-1.0797515,2.80E-01,-0.01,0,0.05,0.00003418,0,0.56356376,0,0.249056942
1, zprtn3 ,1111,AD_PGS,,-0.01,0.00503713,38240,-1.0787799,2.80E-01,-0.02,0,0.05,0.00003418,0,0.56356376,0,0.249056942
1, znfatc3 ,963,AD_PGS,,-0.01,0.00500942,38489,-1.0784968,2.80E-01,-0.02,0,0.05,0.00003418,0,0.56356376,0,0.249056942
1, zart3 ,92,AD_PGS,,0,0.0045766,39384,1.0750242,2.80E-01,0,0.01,0.05,0.00003418,0,0.56590136,0,0.247259262
1, zggt5 ,595,AD_PGS,,-0.01,0.00494732,38914,-1.0736436,2.80E-01,-0.02,0,0.05,0.00003418,0,0.56636536,0,0.246903317
1, zccl5 ,192,AD_PGS,,0.01,0.00496013,39384,1.0719226,2.80E-01,0,0.02,0.05,0.00003418,0,0.56663203,0,0.24669888
1, zplin1 ,1065,AD_PGS,,-0.01,0.00497367,38310,-1.0716212,2.80E-01,-0.02,0,0.05,0.00003418,0,0.56663203,0,0.24669888
1, zmap3k5 ,875,AD_PGS,,0.01,0.00503202,38298,1.066903,2.90E-01,0,0.02,0.05,0.00003418,0,0.57009632,0,0.244051762
1, ztek ,1332,AD_PGS,,0.01,0.00497629,39336,1.0658043,2.90E-01,0,0.02,0.05,0.00003418,0,0.57016116,0,0.244002371
1, zigfbp6 ,689,AD_PGS,,0,0.0043859,39059,-1.0649974,2.90E-01,-0.01,0,0.05,0.00003418,0,0.57016116,0,0.244002371
1, zcpped1 ,346,AD_PGS,,0.01,0.00488748,39548,1.0642454,2.90E-01,0,0.01,0.05,0.00003418,0,0.57016116,0,0.244002371
1, zitgb1 ,765,AD_PGS,,0.01,0.00484691,39197,1.0631231,2.90E-01,0,0.01,0.05,0.00003418,0,0.57039688,0,0.243822859
1, zmdga1 ,888,AD_PGS,,-0.01,0.00481711,38914,-1.0597247,2.90E-01,-0.01,0,0.05,0.00003418,0,0.57268126,0,0.242087028
1, zcpa1 ,341,AD_PGS,,-0.01,0.00494724,39702,-1.0577924,2.90E-01,-0.01,0,0.05,0.00003418,0,0.5736473,0,0.241355046
1, zncf2 ,949,AD_PGS,,-0.01,0.00494417,39073,-1.0552018,2.90E-01,-0.01,0,0.05,0.00003418,0,0.57503474,0,0.240305917
1, znppc ,979,AD_PGS,,0,0.0044095,39136,-1.0536378,2.90E-01,-0.01,0,0.05,0.00003418,0,0.57503474,0,0.240305917
1, zmmp12 ,915,AD_PGS,,0.01,0.00477981,39226,1.0530683,2.90E-01,0,0.01,0.05,0.00003418,0,0.57503474,0,0.240305917
1, ztnfrsf4 ,1380,AD_PGS,,-0.01,0.00485989,39572,-1.0528187,2.90E-01,-0.01,0,0.05,0.00003418,0,0.57503474,0,0.240305917
1, zrangap1 ,1145,AD_PGS,,-0.01,0.00504218,38298,-1.043502,3.00E-01,-0.02,0,0.05,0.00003418,0,0.58200174,0,0.235075717
1, ztbl1x ,1326,AD_PGS,,0.01,0.00502906,38298,1.0433117,3.00E-01,0,0.02,0.05,0.00003418,0,0.58200174,0,0.235075717
1, zguca2a ,628,AD_PGS,,0.01,0.00492483,39042,1.0425419,3.00E-01,0,0.01,0.05,0.00003418,0,0.58200174,0,0.235075717
1, zslamf6 ,1249,AD_PGS,,-0.01,0.0050004,38298,-1.0401789,3.00E-01,-0.02,0,0.05,0.00003418,0,0.58336802,0,0.234057382
1, zsrp14 ,1290,AD_PGS,,-0.01,0.00493611,39040,-1.0342948,3.00E-01,-0.01,0,0.05,0.00003418,0,0.58794392,0,0.230664096
1, zsema4d ,1209,AD_PGS,,0.01,0.00496605,39548,1.0333758,3.00E-01,0,0.01,0.05,0.00003418,0,0.58799798,0,0.230624166
1, zimpa1 ,748,AD_PGS,,0.01,0.00500363,38914,1.0309289,3.00E-01,0,0.01,0.05,0.00003418,0,0.58886841,0,0.229981743
1, zpla2g2a ,1059,AD_PGS,,0.01,0.00487253,39159,1.0307049,3.00E-01,0,0.01,0.05,0.00003418,0,0.58886841,0,0.229981743
1, zccdc80 ,171,AD_PGS,,0,0.0047026,39218,-1.0295078,3.00E-01,-0.01,0,0.05,0.00003418,0,0.58917798,0,0.229753493
1, zpsrc1 ,1120,AD_PGS,,0.01,0.00502837,38298,1.024719,3.10E-01,0,0.02,0.05,0.00003418,0,0.5927716,0,0.227112612
1, zil16 ,707,AD_PGS,,-0.01,0.00492941,39637,-1.0201977,3.10E-01,-0.01,0,0.05,0.00003418,0,0.5961307,0,0.224658512
1, zparp1 ,1024,AD_PGS,,-0.01,0.00496839,39136,-1.0177599,3.10E-01,-0.01,0,0.05,0.00003418,0,0.59750246,0,0.223660302
1, zcasp8 ,167,AD_PGS,,0.01,0.00495268,39419,1.0169874,3.10E-01,0,0.01,0.05,0.00003418,0,0.59750246,0,0.223660302
1, zatp6v1d ,102,AD_PGS,,0.01,0.00499742,39040,1.0146103,3.10E-01,0,0.01,0.05,0.00003418,0,0.59889951,0,0.222646042
1, zhcls1 ,641,AD_PGS,,0.01,0.00495126,39637,1.0131681,3.10E-01,0,0.01,0.05,0.00003418,0,0.59943689,0,0.222256534
1, zssb ,1292,AD_PGS,,0.01,0.00505357,38310,1.0089955,3.10E-01,0,0.02,0.05,0.00003418,0,0.60239015,0,0.220122138
1, zmcam ,886,AD_PGS,,0,0.00488587,39384,1.0072649,3.10E-01,0,0.01,0.05,0.00003418,0,0.60239015,0,0.220122138
1, zsf3b4 ,1225,AD_PGS,,0.01,0.00499109,39040,1.0069045,3.10E-01,0,0.01,0.05,0.00003418,0,0.60239015,0,0.220122138
1, zfkbp4 ,545,AD_PGS,,-0.01,0.00500343,38914,-1.0058015,3.10E-01,-0.01,0,0.05,0.00003418,0,0.60239015,0,0.220122138
1, zfli1 ,548,AD_PGS,,0.01,0.00503381,38298,1.0049951,3.10E-01,0,0.01,0.05,0.00003418,0,0.60239015,0,0.220122138
1, zduox2 ,453,AD_PGS,,-0.01,0.00503694,38485,-1.0048224,3.10E-01,-0.01,0,0.05,0.00003418,0,0.60239015,0,0.220122138
1, zwasf3 ,1448,AD_PGS,,0.01,0.00504858,38310,1.0019803,3.20E-01,0,0.01,0.05,0.00003418,0,0.60257866,0,0.219986253
1, zcxcl14 ,394,AD_PGS,,0,0.00480737,38489,1.0017286,3.20E-01,0,0.01,0.05,0.00003418,0,0.60257866,0,0.219986253
1, zpdgfa ,1034,AD_PGS,,0,0.00494539,39702,-1.0012524,3.20E-01,-0.01,0,0.05,0.00003418,0,0.60257866,0,0.219986253
1, zs100a12 ,1183,AD_PGS,,0,0.00498131,38678,-1.0012033,3.20E-01,-0.01,0,0.05,0.00003418,0,0.60257866,0,0.219986253
1, zgpc5 ,616,AD_PGS,,0,0.00493698,38914,-0.99699887,3.20E-01,-0.01,0,0.05,0.00003418,0,0.60530694,0,0.218024347
1, ztia1 ,1351,AD_PGS,,0.01,0.00505653,38055,0.99653554,3.20E-01,0,0.01,0.05,0.00003418,0,0.60530694,0,0.218024347
1, zprkra ,1102,AD_PGS,,0,0.00500982,38298,0.99437179,3.20E-01,0,0.01,0.05,0.00003418,0,0.60651618,0,0.217157609
1, zivd ,774,AD_PGS,,0.01,0.00505374,38310,0.99162766,3.20E-01,0,0.01,0.05,0.00003418,0,0.60826251,0,0.21590895
1, zkrt5 ,803,AD_PGS,,0,0.00481366,38310,0.98933183,3.20E-01,0,0.01,0.05,0.00003418,0,0.60921247,0,0.215231216
1, zcblif ,168,AD_PGS,,0,0.00496101,39156,-0.98839059,3.20E-01,-0.01,0,0.05,0.00003418,0,0.60921247,0,0.215231216
1, zntprobnp ,993,AD_PGS,,0,0.00472321,39218,0.98804517,3.20E-01,0,0.01,0.05,0.00003418,0,0.60921247,0,0.215231216
1, zgkn1 ,600,AD_PGS,,0,0.00507172,37578,-0.98192599,3.30E-01,-0.01,0,0.05,0.00003418,0,0.61344613,0,0.212223569
1, zebag9 ,455,AD_PGS,,0,0.00500282,38914,0.98131852,3.30E-01,0,0.01,0.05,0.00003418,0,0.61344613,0,0.212223569
1, zsmarca2 ,1261,AD_PGS,,0,0.00504613,38310,0.98091643,3.30E-01,0,0.01,0.05,0.00003418,0,0.61344613,0,0.212223569
1, zpsmg3 ,1118,AD_PGS,,0,0.00490541,39136,0.97943194,3.30E-01,0,0.01,0.05,0.00003418,0,0.61373099,0,0.212021947
1, ztnfrsf8 ,1382,AD_PGS,,0,0.00490909,39548,-0.97890921,3.30E-01,-0.01,0,0.05,0.00003418,0,0.61373099,0,0.212021947
1, zfkbp5 ,546,AD_PGS,,0,0.00499916,38914,0.97677863,3.30E-01,0,0.01,0.05,0.00003418,0,0.61491804,0,0.211182766
1, zplin3 ,1066,AD_PGS,,0,0.00497514,39218,-0.97378926,3.30E-01,-0.01,0,0.05,0.00003418,0,0.61542115,0,0.210827583
1, zstx8 ,1308,AD_PGS,,0,0.00498684,39136,0.9732162,3.30E-01,0,0.01,0.05,0.00003418,0,0.61542115,0,0.210827583
1, zlhb ,832,AD_PGS,,0,0.00478591,38298,0.97314467,3.30E-01,0,0.01,0.05,0.00003418,0,0.61542115,0,0.210827583
1, zepha10 ,485,AD_PGS,,0,0.00505413,38310,-0.97125151,3.30E-01,-0.01,0,0.05,0.00003418,0,0.61542115,0,0.210827583
1, ztymp ,1414,AD_PGS,,0,0.00500322,38968,-0.97079108,3.30E-01,-0.01,0,0.05,0.00003418,0,0.61542115,0,0.210827583
1, zatxn10 ,104,AD_PGS,,0,0.00504368,38310,0.97074827,3.30E-01,0,0.01,0.05,0.00003418,0,0.61542115,0,0.210827583
1, zcntnap2 ,329,AD_PGS,,0,0.00485829,39136,0.97030928,3.30E-01,0,0.01,0.05,0.00003418,0,0.61542115,0,0.210827583
1, zosm ,1011,AD_PGS,,0,0.00494606,38963,-0.96754128,3.30E-01,-0.01,0,0.05,0.00003418,0,0.61719993,0,0.209574132
1, zklk14 ,794,AD_PGS,,0,0.00486989,39534,0.96401307,3.40E-01,0,0.01,0.05,0.00003418,0,0.6196855,0,0.207828666
1, zfcn2 ,524,AD_PGS,,0,0.00498151,39066,0.96212238,3.40E-01,0,0.01,0.05,0.00003418,0,0.62027942,0,0.207412628
1, zitgb7 ,771,AD_PGS,,0,0.00494206,39534,-0.96168381,3.40E-01,-0.01,0,0.05,0.00003418,0,0.62027942,0,0.207412628
1, zcxcl13 ,393,AD_PGS,,0,0.00493962,39548,0.95908111,3.40E-01,0,0.01,0.05,0.00003418,0,0.62117353,0,0.206787059
1, zacta2 ,10,AD_PGS,,0,0.00480245,38485,0.958923,3.40E-01,0,0.01,0.05,0.00003418,0,0.62117353,0,0.206787059
1, zmln ,911,AD_PGS,,0,0.00482776,39136,0.95819026,3.40E-01,0,0.01,0.05,0.00003418,0,0.62117353,0,0.206787059
1, zfabp9 ,511,AD_PGS,,0,0.00491408,39136,0.95682863,3.40E-01,0,0.01,0.05,0.00003418,0,0.62165508,0,0.206450513
1, zicam4 ,672,AD_PGS,,0,0.00497839,39136,0.95376675,3.40E-01,-0.01,0.01,0.05,0.00003418,0,0.62371396,0,0.205014535
1, zfcgr2b ,522,AD_PGS,,0,0.00503743,38298,0.95132136,3.40E-01,-0.01,0.01,0.05,0.00003418,0,0.62391244,0,0.204876355
1, zflrt2 ,549,AD_PGS,,0,0.00496877,38914,-0.95065759,3.40E-01,-0.01,0.01,0.05,0.00003418,0,0.62391244,0,0.204876355
1, zflt4 ,553,AD_PGS,,0,0.00492794,39336,-0.95021105,3.40E-01,-0.01,0,0.05,0.00003418,0,0.62391244,0,0.204876355
1, zmuc13 ,934,AD_PGS,,0,0.00503198,38310,0.95018999,3.40E-01,-0.01,0.01,0.05,0.00003418,0,0.62391244,0,0.204876355
1, zpdgfrb ,1038,AD_PGS,,0,0.00493247,39702,0.94334153,3.50E-01,-0.01,0.01,0.05,0.00003418,0,0.62902936,0,0.201329083
1, zcol1a1 ,331,AD_PGS,,0,0.00489883,39702,-0.94299994,3.50E-01,-0.01,0,0.05,0.00003418,0,0.62902936,0,0.201329083
1, zdbnl ,407,AD_PGS,,0,0.0049715,39385,0.94005737,3.50E-01,-0.01,0.01,0.05,0.00003418,0,0.63087176,0,0.200058913
1, zpsme2 ,1117,AD_PGS,,0,0.00493992,38730,0.93934089,3.50E-01,-0.01,0.01,0.05,0.00003418,0,0.63087176,0,0.200058913
1, zflt1 ,550,AD_PGS,,0,0.00496182,38973,-0.93638638,3.50E-01,-0.01,0.01,0.05,0.00003418,0,0.63284284,0,0.198704129
1, zclc ,298,AD_PGS,,0,0.00494219,39155,-0.93235909,3.50E-01,-0.01,0.01,0.05,0.00003418,0,0.63581967,0,0.196666041
1, zcd177 ,207,AD_PGS,,0,0.00498154,39171,0.93041749,3.50E-01,-0.01,0.01,0.05,0.00003418,0,0.63684933,0,0.195963304
1, zadcyap1r1 ,24,AD_PGS,,0,0.00504675,38298,0.92373027,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64113191,0,0.193052607
1, ztimp3 ,1356,AD_PGS,,0,0.00493517,39385,-0.92306862,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64113191,0,0.193052607
1, zankrd54 ,67,AD_PGS,,0,0.00501803,38298,0.92260994,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64113191,0,0.193052607
1, zvmo1 ,1432,AD_PGS,,0,0.00495808,39040,0.92214878,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64113191,0,0.193052607
1, zdctpp1 ,413,AD_PGS,,0,0.00493972,39218,-0.92137454,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64113191,0,0.193052607
1, zqdpr ,1137,AD_PGS,,0,0.00498833,39035,-0.92080442,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64113191,0,0.193052607
1, zrspo3 ,1177,AD_PGS,,0,0.00469145,39534,0.91918337,3.60E-01,0,0.01,0.05,0.00003418,0,0.64186485,0,0.192556407
1, zreg1a ,1154,AD_PGS,,0,0.00495311,38992,-0.91745628,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64201176,0,0.192457017
1, zil18rap ,717,AD_PGS,,0,0.00498766,38672,-0.9173502,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64201176,0,0.192457017
1, zserpinb5 ,1216,AD_PGS,,0,0.00502925,38485,-0.91048114,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64582112,0,0.189887757
1, zretn ,1161,AD_PGS,,0,0.00494694,39148,-0.90998746,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64582112,0,0.189887757
1, zeif4b ,468,AD_PGS,,0,0.00499683,38914,0.90996676,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64582112,0,0.189887757
1, zren ,1159,AD_PGS,,0,0.00472603,39218,-0.90993851,3.60E-01,-0.01,0,0.05,0.00003418,0,0.64582112,0,0.189887757
1, zfadd ,512,AD_PGS,,0,0.00498669,39218,0.90807637,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64678369,0,0.18924094
1, zfus ,567,AD_PGS,,0,0.00502094,38230,-0.90589345,3.60E-01,-0.01,0.01,0.05,0.00003418,0,0.64804857,0,0.188392443
1, zcetn2 ,282,AD_PGS,,0,0.0050424,38310,0.90463595,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.64822838,0,0.188271959
1, zkcnip4 ,779,AD_PGS,,0,0.00504869,38310,-0.90402958,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.64822838,0,0.188271959
1, zpxn ,1136,AD_PGS,,0,0.00501208,38310,-0.90141336,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.64923688,0,0.187596818
1, zprl ,1103,AD_PGS,,0,0.00493851,39548,-0.90112473,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.64923688,0,0.187596818
1, zprtg ,1110,AD_PGS,,0,0.00493419,39534,0.90023618,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.64923688,0,0.187596818
1, zspink5 ,1280,AD_PGS,,0,0.00487614,39231,0.89961654,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.64923688,0,0.187596818
1, zpfkfb2 ,1045,AD_PGS,,0,0.00496949,38976,0.89658441,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.65123154,0,0.186264574
1, ztgfbr3 ,1343,AD_PGS,,0,0.00493007,39702,0.89579885,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.65123154,0,0.186264574
1, zchac2 ,286,AD_PGS,,0,0.00503596,38298,0.89499216,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.65123154,0,0.186264574
1, zcd79b ,242,AD_PGS,,0,0.00489514,39637,-0.8926827,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.65261823,0,0.185340799
1, zxrcc4 ,1459,AD_PGS,,0,0.00505005,38310,0.89175514,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.65270789,0,0.185281137
1, zsost ,1275,AD_PGS,,0,0.00480126,39156,0.88941319,3.70E-01,-0.01,0.01,0.05,0.00003418,0,0.65412642,0,0.184338309
1, zadam15 ,16,AD_PGS,,0,0.00499562,38485,0.88543006,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.65709196,0,0.182373847
1, zcalb1 ,155,AD_PGS,,0,0.00489882,39040,0.88376158,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.65787927,0,0.181853798
1, zsmoc1 ,1262,AD_PGS,,0,0.00480062,39534,0.88259455,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.65819436,0,0.181645843
1, ztmprss5 ,1362,AD_PGS,,0,0.0049288,38741,0.88143704,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.65850115,0,0.181443462
1, zpglyrp1 ,1047,AD_PGS,,0,0.00488291,39528,-0.87862268,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.66011464,0,0.180380635
1, ztnfrsf10c ,1369,AD_PGS,,0,0.00496594,39326,-0.8780617,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.66011464,0,0.180380635
1, zatg4a ,97,AD_PGS,,0,0.00500993,38298,0.87434034,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.66217961,0,0.179024196
1, zca11 ,145,AD_PGS,,0,0.00503671,38298,-0.87421018,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.66217961,0,0.179024196
1, ztmsb10 ,1363,AD_PGS,,0,0.00496801,39231,-0.87149308,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.66354005,0,0.178132859
1, zabl1 ,3,AD_PGS,,0,0.00498037,39040,0.87110677,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.66354005,0,0.178132859
1, zptgds ,1122,AD_PGS,,0,0.0047573,38927,-0.87022972,3.80E-01,-0.01,0.01,0.05,0.00003418,0,0.66358405,0,0.178104061
1, zlhpp ,833,AD_PGS,,0,0.00493474,39252,-0.86511481,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.66763361,0,0.175461808
1, zvamp5 ,1422,AD_PGS,,0,0.00503366,38485,-0.86222325,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.66958538,0,0.174194037
1, zpodxl ,1077,AD_PGS,,0,0.0049944,39040,0.86018793,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67030219,0,0.173729362
1, zrnase3 ,1167,AD_PGS,,0,0.00498928,39039,-0.8595986,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67030219,0,0.173729362
1, zil33 ,735,AD_PGS,,0,0.00503173,38489,0.85835962,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67030219,0,0.173729362
1, zcntn3 ,326,AD_PGS,,0,0.00471521,39231,-0.85814308,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67030219,0,0.173729362
1, zatp5if1 ,99,AD_PGS,,0,0.00497854,39385,-0.85635299,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67071686,0,0.173460777
1, zddc ,416,AD_PGS,,0,0.00497051,39156,-0.85604635,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67071686,0,0.173460777
1, zahsp ,40,AD_PGS,,0,0.00481598,39165,0.85311141,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67087469,0,0.173358592
1, zfmr1 ,555,AD_PGS,,0,0.00504427,38298,0.85288789,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67087469,0,0.173358592
1, zhnrnpk ,654,AD_PGS,,0,0.00502407,38361,0.85277684,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67087469,0,0.173358592
1, zhpgds ,656,AD_PGS,,0,0.00503026,38298,0.85256868,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.67087469,0,0.173358592
1, zmap2k6 ,874,AD_PGS,,0,0.00498254,39136,0.85136958,3.90E-01,-0.01,0.01,0.05,0.00003418,0,0.6712266,0,0.173130841
1, zs100a11 ,1182,AD_PGS,,0,0.00498064,38917,-0.84982375,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67190664,0,0.172691067
1, zcc2d1a ,170,AD_PGS,,0,0.00499023,38914,0.84820228,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67265846,0,0.172205391
1, zil10ra ,697,AD_PGS,,0,0.00503105,38489,-0.84698274,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67268333,0,0.172189335
1, zplxdc1 ,1069,AD_PGS,,0,0.00504252,38298,-0.84652576,4.00E-01,-0.01,0.01,0.05,0.00003418,0,0.67268333,0,0.172189335
